item,itemLabel,startDate,endDate
Q983140,Giorgio Borġ Olivier,1964-09-21,1971-06-21
Q167307,Dom Mintoff,1971-06-21,1981-12-20
Q1710630,Alex Sceberras Trigona,1981-12-20,1987-05-12
Q167937,Ċensu Tabone,1987-05-12,1989-03-16
Q152511,Eddie Fenech Adami,1989-03-16,1990-05-05
Q167724,Guido de Marco,1990-05-05,1996-10-28
Q1508402,George Vella,1996-10-29,1998-09-06
Q167724,Guido de Marco,1998-09-08,1999-03-24
Q549456,Joe Borg,1999-03-24,2004-03-23
Q518375,John Dalli,2004-03-23,2004-07-03
Q1275788,Michael Frendo,2004-07-03,2008-03-12
Q58176,Tonio Borg,2008-03-12,2012-11-28
Q16545829,Francis Zammit Dimech,2012-11-28,2013-03-13
Q1508402,George Vella,2013-03-13,2017-06-07
Q5043368,Carmelo Abela,2017-06-07,2020-01-15
Q5416069,Evarist Bartolo,2020-01-15,2022-03-30
Q38220741,Ian Borg,2022-03-30,
